4138,73,74
4140,13,87
4141,18,71
4142,17,31
4143,10,15
4144,63,94
4146,68,89
4148,16,83
4151,27,42
4154,7,16
4155,23,64
4157,16,78
4160,5,67
4162,57,91
4165,70,89
4168,5,10
4171,17,83
4173,1,73
4175,44,98
4177,42,91
4179,89,97
4180,54,94
4181,45,57
4183,65,85
4186,45,74
4187,25,39
4188,19,58
4190,47,90
4193,59,71
4194,43,59
4195,36,93
4198,86,98
4200,5,43
4201,24,87
4202,5,37
4204,18,46
4207,61,64
4210,10,50
4213,28,48
4215,45,65
4217,80,81
4220,14,94
4222,89,98
4223,15,59
4224,44,74
4225,59,89
4228,62,68
4230,31,64
4232,25,59
4233,5,9
4235,88,93
4236,15,81
4237,5,13
4238,6,27
4239,21,33
4240,16,30
4241,55,84
4243,18,22
4245,53,88
4247,93,97
4250,94,95
4252,28,31
4254,4,26
4257,81,88
4260,18,24
4263,17,73
4265,32,50
4268,19,61
4269,12,52
4271,5,25
4273,6,34
4275,48,89
4277,25,38
4278,65,87
4279,23,90
4281,78,81
4282,10,65
4285,25,83
4287,67,94
4289,36,50
4291,54,78
4292,45,73
4295,22,58
4298,12,20
4299,80,83
4300,65,70
4301,83,88
4303,43,92
4304,11,95
4307,48,74
4309,31,45
4311,77,81
4312,42,53
4314,5,95
4315,33,37
4317,4,56
4320,64,90
4322,49,66
4325,19,66
4328,60,65
4330,39,77
4332,70,93
4335,38,79
4338,85,87
4340,8,43
4342,17,96
4344,11,96
4345,42,67
4348,29,59
4350,85,96
4352,70,86
4354,11,57
4356,42,76
4359,3,78
4362,28,88
4364,54,96
4366,76,81
4368,81,95
4371,58,79
4373,29,49
4375,25,65
4378,30,61
4380,53,85
4381,33,95
4382,43,63
4383,37,82
4384,66,92
4387,26,39
4389,26,75
4391,32,81
4394,51,77
4395,47,64
4396,44,59
4398,59,88
4401,12,35
4402,28,91
4404,41,94
4407,34,92
4408,71,75
4410,22,42
4412,63,87
4415,36,44
4416,4,87
4419,45,88
4420,19,40
4423,30,74
4424,12,51
4425,6,87
4428,21,71
4429,26,79
4430,21,29
4433,13,68
4436,6,15
4438,2,97
4439,28,40
4442,6,37
4445,0,92
4446,13,76
4449,18,20
4452,3,55
4454,3,87
4455,21,68
4458,17,76
4460,40,91
4461,84,88
4464,33,40
4467,61,90
4468,19,96
4470,46,65
4473,40,72
4476,41,70
4478,16,32
4481,64,77
4482,0,87
4485,3,61
4486,7,39
4488,3,77
4491,27,46
4492,11,54
4494,57,97
4497,12,96
4500,44,51
4502,16,90
4505,39,46
4507,9,14
4510,24,55
4511,16,42
4514,76,88
4517,48,96
4518,1,12
4521,23,30
4523,22,28
4526,1,72
4528,52,72
4531,13,34
4532,30,72
4535,87,90
4537,19,85
4539,42,43
4540,52,56
4543,21,24
4544,43,76
4547,57,72
4549,38,67
4551,6,46
4554,17,72
4557,89,91
4560,46,59
4563,45,80
4564,20,55
4567,80,89
4568,16,31
4569,15,50
4572,31,57
4575,26,51
4576,9,52
4578,8,15
4579,62,88
4582,7,62
4585,25,50
4587,37,39
4590,22,75
4591,11,72
4592,35,87
4593,69,87
4595,34,65
4598,74,94
4600,42,85
4602,27,55
4603,16,28
4605,4,46
4606,14,91
4608,32,85
4611,62,89
4612,76,99
4615,24,82
4617,80,84
4620,67,78
4622,45,81
4623,72,78
4625,14,75
4626,73,91
4628,13,30
4631,10,48
4632,3,32
4635,47,54
4636,48,63
4637,62,86
4639,38,46
4640,65,68
4643,63,99
4646,33,39
4647,74,99
4649,63,75
4651,8,44
4652,17,92
4654,67,71
4657,16,48
4660,26,73
4662,4,75
4664,19,89
4667,3,84
4670,43,50
4673,24,63
4676,65,99
4677,67,89
4678,46,95
4681,63,67
4682,63,76
4685,45,98
4688,39,42
4690,56,59
4693,82,86
4694,73,83
4697,23,71
4700,45,72
4701,36,80
4702,45,64
4703,27,93
4705,7,98
4706,38,74
4707,34,48
4708,53,66
4710,77,91
4712,31,67
4713,6,78
4715,20,44
4718,32,75
4720,19,74
4722,3,82
4725,56,82
4727,10,61
4730,4,91
4733,30,66
4736,23,50
4738,32,77
4741,37,68
4742,31,82
4745,50,68
4748,2,59
4749,51,69
4751,17,95
4753,30,86
4754,56,79
4755,31,32
4756,58,91
4757,65,83
4758,31,74
4759,62,66
4762,21,34
4765,29,60
4767,6,67
4769,43,64
4770,16,67
4771,35,43
4774,6,53
4777,16,97
4778,5,69
4780,2,95
4782,14,85
4785,60,80
4788,23,24
4791,39,62
4793,27,86
4794,8,80
4796,25,76
4799,12,16
4800,53,82
4801,24,83
4804,23,49
4807,11,70
4809,18,93
4812,21,96
4814,2,92
4815,26,76
4818,61,83
4820,14,47
4821,0,49
4824,41,65
4827,58,84
4828,44,91
4830,85,94
4833,14,24
4836,18,33
4839,15,60
4841,35,55
4842,33,51
4843,74,85
4845,22,54
4848,36,71
4849,56,62
4852,54,69
4854,63,81
4855,33,44
4857,22,59
4858,27,44
4861,56,98
4862,11,37
4865,55,66
4867,79,82
4868,2,91
4870,9,36
4872,24,53
4874,3,76
4877,51,55
4878,84,95
4880,40,57
4883,43,58
4886,39,70
4887,4,53
4890,14,42
4892,58,77
4894,58,93
4897,61,99
4898,4,16
4901,12,42
4903,1,99
4904,2,12
4905,30,65
4906,36,37
4908,78,91
4910,34,59
4912,61,92
4915,22,77
4917,81,93
4918,58,96
4921,67,93
4924,16,71
4926,23,55
4929,32,65
4930,4,12
4932,15,70
4935,58,68
4938,39,75
4940,7,42
4943,85,89
4946,13,46
4948,14,26
4950,58,97
4952,28,49
4954,41,54
4955,33,36
4956,32,55
4959,66,90
4961,2,13
4962,43,89
4965,42,68
4966,56,69
4967,12,15
4968,4,43
4971,15,63
4973,24,88
4974,34,72
4977,9,98
4980,48,66
4983,23,44
4986,32,92
4987,86,91
4989,90,91
4991,11,19
4992,54,59
4995,56,84
4998,16,91
5000,33,68
5002,6,39
5003,1,90
5004,23,39
5007,48,53
5010,8,10
5013,61,86
5016,24,77
5017,35,80
5020,1,36
5022,21,94
5023,40,62
5026,32,71
5028,18,95
5030,33,57
5032,6,74
5033,36,90
5034,38,96
5036,8,12
5038,37,92
5039,28,69
5042,49,84
5043,22,97
5046,21,37
5049,9,51
5051,42,52
5054,7,35
5056,30,47
5058,21,73
5060,56,61
5063,78,82
5065,21,76
5068,63,97
5069,27,80
5071,55,98
5073,32,47
5076,29,90
5079,68,91
5082,32,89
5083,14,88
5086,15,34
5088,50,71
5090,18,83
5093,74,97
5094,8,78
5096,10,75
5097,28,85
5099,51,81
5102,22,85
5104,22,66
5107,11,46
5109,67,95
5110,92,93
5112,22,27
5115,30,89
5116,79,80
5118,28,55
5121,75,95
5122,49,54
5124,38,60
5125,13,93
5128,8,60
5130,39,88
